id,warehouse_id,product_id,quantity_on_hand,quantity_reserved
a9569166-3331-50dd-b256-1ff5e50e4b8b,da60ffad-f4d8-5b60-9b77-de38fe932483,1ac8de35-b264-5704-978e-ce8dc08dd02d,145,21
3b14f77f-df94-52ad-8c73-679114339c5d,da60ffad-f4d8-5b60-9b77-de38fe932483,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,75,25
8ed53991-3a3d-5fda-9826-01fa091ac664,da60ffad-f4d8-5b60-9b77-de38fe932483,8ac2c18a-5896-572a-9f44-f5d60109258d,114,16
b8992052-7aec-51b0-956f-edf1002a22de,da60ffad-f4d8-5b60-9b77-de38fe932483,e53c7da2-eb34-5499-8fd8-380dd673ea82,28,24
5ff3e1c9-c653-52e1-97d0-03b60ffe3ac9,da60ffad-f4d8-5b60-9b77-de38fe932483,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,19,10
2d8f8e28-4d2d-52c2-bf97-0e8c54b91a3d,da60ffad-f4d8-5b60-9b77-de38fe932483,aa67b9d9-b4e2-53f3-9447-ca933b53344f,75,22
a3f1f4fe-29c5-5d56-a77b-dd4a189ac2b0,da60ffad-f4d8-5b60-9b77-de38fe932483,d96da70b-0cb5-58c8-928a-aafb2d90b154,104,21
74fe27fc-2d1a-58ee-846e-5497c8eed959,da60ffad-f4d8-5b60-9b77-de38fe932483,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,136,13
d44ed31f-3c51-53a5-abbb-c4fa788b4f80,da60ffad-f4d8-5b60-9b77-de38fe932483,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,93,0
47425bf3-95fa-5dec-bbbd-8130565119d5,da60ffad-f4d8-5b60-9b77-de38fe932483,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,56,12
de9a6f9b-34d1-5e2e-9530-a6d5ceb2e0ea,da60ffad-f4d8-5b60-9b77-de38fe932483,75679cf6-5497-5e69-b773-db773bc6a245,179,24
de1cf52b-9c3e-54a6-9c2d-6ed09034cd6c,da60ffad-f4d8-5b60-9b77-de38fe932483,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,135,25
c4ad9aa3-adc7-5eca-85b8-bf83e199a455,da60ffad-f4d8-5b60-9b77-de38fe932483,cdea42fb-ee49-5a22-a213-56a8f9fcb148,124,7
ea24f2f5-5ccb-5b67-9425-ace274cfbdb2,da60ffad-f4d8-5b60-9b77-de38fe932483,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,34,23
fd0789b6-450c-5696-b175-e95104654694,da60ffad-f4d8-5b60-9b77-de38fe932483,c0bff87f-f764-5151-8aec-dda48ea91847,82,7
de95fbef-d401-57ab-bbfb-d7c4d031d623,da60ffad-f4d8-5b60-9b77-de38fe932483,228ccd2f-642c-5fdf-abf0-129af98a3568,87,8
7796b36b-36be-5c88-8182-3fffbeb97c50,da60ffad-f4d8-5b60-9b77-de38fe932483,5d462a8e-32e0-59ad-ae5c-9d66eda72663,76,7
010565c0-82e1-5834-af3d-f07ae3ec1fc4,da60ffad-f4d8-5b60-9b77-de38fe932483,851c23cd-3716-5170-b9ac-0c25ddc7c95c,65,21
7c6598a0-86ea-5c78-a5a7-d69a065942b3,da60ffad-f4d8-5b60-9b77-de38fe932483,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,60,5
6420795d-8ea1-5982-90cb-e594875828e8,da60ffad-f4d8-5b60-9b77-de38fe932483,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,73,11
ee1ec025-417b-5c3d-bcc0-7c7fd949bcfe,da60ffad-f4d8-5b60-9b77-de38fe932483,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,127,25
87cdf5c5-5d2f-54b2-8f0e-d6b8c8023686,da60ffad-f4d8-5b60-9b77-de38fe932483,a042ed60-9218-5159-876b-6c4dd0e5f934,131,6
51c5e454-87c6-557e-a6bc-8fbe53e61ecb,da60ffad-f4d8-5b60-9b77-de38fe932483,952e981c-e5c2-53da-984a-78dc5e3b1ad4,106,24
75e96e78-79ed-5eba-8cb0-9c1e7ce41e89,da60ffad-f4d8-5b60-9b77-de38fe932483,d68351a2-cf36-5984-a091-28a9f5b6bb7e,160,20
87e2312f-91fb-53aa-8ff7-318c1e370ee6,da60ffad-f4d8-5b60-9b77-de38fe932483,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,81,9
3a3dd3e5-c69c-5f11-84b8-102567322646,da60ffad-f4d8-5b60-9b77-de38fe932483,3d307d78-b10f-5539-a951-7bcc9fd17161,27,18
b64edd0c-68a4-5b13-a8fd-f154c336bf45,da60ffad-f4d8-5b60-9b77-de38fe932483,45669348-c1a3-5956-bbf2-d29bd438fbdc,86,17
06fb85bc-6d77-5d3e-bce0-5c09717d26e2,da60ffad-f4d8-5b60-9b77-de38fe932483,673811d5-2f11-5108-8b80-c9dd0dc2adda,114,17
1f49d6b5-5ed3-58a9-a466-37b3b973d0cf,da60ffad-f4d8-5b60-9b77-de38fe932483,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,146,17
f3b46a65-67da-5ede-add3-eb5a2271ef5b,da60ffad-f4d8-5b60-9b77-de38fe932483,241d3cd0-ef2c-56b8-bb75-b039a61b370a,38,23
f9cb092b-869e-5925-8fa2-e7934a734bb0,da60ffad-f4d8-5b60-9b77-de38fe932483,e69a7c0b-6875-5a37-a379-abbc430fb47b,66,20
8f081869-1882-500a-afb5-e15c1857904c,da60ffad-f4d8-5b60-9b77-de38fe932483,7169fcc7-7527-510c-b88d-bdcd257ce105,78,8
267d2c24-d0c5-5a19-add9-b172564fa7cd,da60ffad-f4d8-5b60-9b77-de38fe932483,de536700-41fe-55c3-beb9-bfb9849c872b,121,11
3abf2b67-5905-5dae-aa07-4289783edadc,da60ffad-f4d8-5b60-9b77-de38fe932483,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,130,5
5a1a08cf-da67-555e-be32-78fe1bee6f6c,da60ffad-f4d8-5b60-9b77-de38fe932483,1dd10a82-5cdc-539f-af3f-d3f255171973,162,5
16592e09-8421-58d4-8497-6f90c4a0096f,da60ffad-f4d8-5b60-9b77-de38fe932483,9e165d6f-802f-5694-a25a-20885ba2aa7f,113,14
81026efa-02d4-5b6d-aac2-c2802f2a639d,da60ffad-f4d8-5b60-9b77-de38fe932483,bab29423-27f9-5732-bd8b-a403c95b1a96,152,9
85d6a786-e2a6-566f-91d4-374bf1847aab,da60ffad-f4d8-5b60-9b77-de38fe932483,13ea52a1-6b55-57c7-b84e-acf7fb92f106,49,25
0af25568-86bc-5f0b-9f6a-827ff99460cf,da60ffad-f4d8-5b60-9b77-de38fe932483,559ab41c-d860-5ab1-aaa1-483577af7b67,56,14
a88d163f-990b-5ba9-94d0-ea46c09d40ad,da60ffad-f4d8-5b60-9b77-de38fe932483,ac03c1f7-3948-530e-8de5-80756984ab20,178,23
1af4b9f5-0dac-5157-83f8-473fb7c92798,da60ffad-f4d8-5b60-9b77-de38fe932483,01351cb5-bcf4-52ee-88a1-c6442df67004,139,15
d212a26e-f0d0-5258-8c07-15b80a3fdfc8,da60ffad-f4d8-5b60-9b77-de38fe932483,8d6058a9-d9fb-546e-b841-e6b4a0978311,130,2
e43cc501-b9b9-55e2-a7f5-0c74e0085872,da60ffad-f4d8-5b60-9b77-de38fe932483,617fd070-2fb8-5ff6-8eaa-308844dc97ac,9,0
5caca2d2-893b-58e1-b4e4-4fc9e6892c3a,da60ffad-f4d8-5b60-9b77-de38fe932483,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,71,17
5f05b82c-44e2-578c-b59e-8c1418f116d4,da60ffad-f4d8-5b60-9b77-de38fe932483,80450a39-8a90-55da-adf7-0b6a1b84aeeb,90,4
556f9006-c434-5ea9-bf1c-fbd25c7d8415,da60ffad-f4d8-5b60-9b77-de38fe932483,dee51c26-0113-56c0-a9c6-edbcfc488df1,123,20
e09d5ed0-6417-547a-96b4-fa8e5df19762,6e039cec-5ab4-53d3-adb8-e74b029d685b,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,178,25
07636dc1-9118-5b3c-a1f3-02d0ae8ad3e2,6e039cec-5ab4-53d3-adb8-e74b029d685b,829935ce-9ec7-5afb-a542-873877c9ce31,11,3
49a2d61b-2cfe-5bef-b53b-d1244a040350,6e039cec-5ab4-53d3-adb8-e74b029d685b,0137b3c3-db39-5e56-abf7-8ae43bc349ad,70,12
12d7e63a-7eee-5cc0-9552-9c90067c36ee,6e039cec-5ab4-53d3-adb8-e74b029d685b,9b6b9203-f582-59b6-b64c-309881607c86,33,9
ea201cbc-2eca-52f7-8f3a-3e4dc985cb1d,6e039cec-5ab4-53d3-adb8-e74b029d685b,1657c1e2-1668-5957-a5e5-822140c08707,143,22
415ec0f2-331d-5914-b32e-1010b10fa1a3,6e039cec-5ab4-53d3-adb8-e74b029d685b,1760c2e4-563f-5bac-abcd-baf5317434c8,130,9
ee49c1d7-a8ea-5fc9-a2aa-85eb7d35eebc,6e039cec-5ab4-53d3-adb8-e74b029d685b,e691a6a3-7dd7-5d95-b97e-997e3af77227,33,14
45075809-bbb4-574c-9dff-e083c8149764,6e039cec-5ab4-53d3-adb8-e74b029d685b,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,95,14
7975e3a1-eaef-5063-9d77-30ebfab08653,6e039cec-5ab4-53d3-adb8-e74b029d685b,6469a098-75a3-5b3b-839a-ad075a8e67ad,133,12
484595bf-215f-5291-8568-fbebfc9ef587,6e039cec-5ab4-53d3-adb8-e74b029d685b,86eda21c-1dbc-500a-9201-b7d6b0786cc8,9,3
b15b7d67-1f30-5cd1-99f6-c8324651d59f,6e039cec-5ab4-53d3-adb8-e74b029d685b,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,149,10
f28823d8-ab8e-540c-9e2f-e114570f4aa3,6e039cec-5ab4-53d3-adb8-e74b029d685b,2f2113cc-589a-55b5-846a-78fddce3a3c9,173,12
c9139f11-6fd7-5039-b899-4222eafd20f5,6e039cec-5ab4-53d3-adb8-e74b029d685b,b6464168-fc86-5543-9805-0861ea9c66cc,109,6
4904929c-0cd0-51e0-8583-783d8dd57b6f,6e039cec-5ab4-53d3-adb8-e74b029d685b,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,68,13
ab37efe5-372b-57a3-87a4-bdec3249e4b9,6e039cec-5ab4-53d3-adb8-e74b029d685b,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,80,2
863af97c-5ef1-5e11-bcd1-c82835f7927e,6e039cec-5ab4-53d3-adb8-e74b029d685b,0caef625-914f-5fea-8e59-19b212bfbd46,98,16
6582d97e-0b8a-5118-826c-a66bbf6e9746,6e039cec-5ab4-53d3-adb8-e74b029d685b,d37c44df-541b-5bf4-b395-65b41bac88a8,82,1
08b08e23-249c-5f49-8cd7-42bf219e66ae,6e039cec-5ab4-53d3-adb8-e74b029d685b,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,171,5
fe6f9205-a5c2-57a9-9899-15f8ca7cff32,6e039cec-5ab4-53d3-adb8-e74b029d685b,896e7662-34d0-5631-bb0f-b5ce6b0ad1ba,82,8
43ec05f5-840e-539a-ad64-1b1fff1994f8,6e039cec-5ab4-53d3-adb8-e74b029d685b,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,117,17
55a282ee-dfed-5f7d-a986-f8cc30df7d08,6e039cec-5ab4-53d3-adb8-e74b029d685b,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,55,22
5bddca00-afa5-53bb-a47a-7895375cc891,6e039cec-5ab4-53d3-adb8-e74b029d685b,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,173,5
560cbd17-da83-5604-8d5c-0e28cdccc693,6e039cec-5ab4-53d3-adb8-e74b029d685b,db43f9b2-c956-5785-8950-8287c47db3ae,149,14
5a81926a-c9c4-5d52-80ae-24dd9f8a7653,6e039cec-5ab4-53d3-adb8-e74b029d685b,599db343-a607-5259-8af1-adde7b1a86ce,36,11
f1e34a78-8382-5322-913f-c870fee76e2b,6e039cec-5ab4-53d3-adb8-e74b029d685b,3205bb8a-e766-5617-a3d4-78aaa9883bc8,147,0
f78f92ee-0d66-5469-8f3d-6b99e50bbb8c,6e039cec-5ab4-53d3-adb8-e74b029d685b,8a195dd5-491c-532c-9a61-886a24d451c0,133,8
f9d1a8c7-86e3-5564-b5a5-cdd1dce3b968,6e039cec-5ab4-53d3-adb8-e74b029d685b,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,37,15
9117b6eb-9f8e-586c-b26c-b1e4e9a105b1,6e039cec-5ab4-53d3-adb8-e74b029d685b,31a97c6b-10cf-54c1-b463-f81683a437cc,106,8
d56c4d8f-a096-5032-b6c2-5c7d7838f940,6e039cec-5ab4-53d3-adb8-e74b029d685b,1dd457fd-1d71-5eb5-b684-6f07d43e876c,126,1
464eb965-2755-5324-9342-0d35b059d8a2,6e039cec-5ab4-53d3-adb8-e74b029d685b,eff08d1d-eb3b-559a-8ca9-60c7b365af52,84,24
24d93931-dbea-5298-99b0-6a1f40ba3679,6e039cec-5ab4-53d3-adb8-e74b029d685b,d4214473-2bf7-5b77-bb1f-734e590c4014,132,6
0e91a8fd-5aa1-5907-9777-c8bc58b37422,6e039cec-5ab4-53d3-adb8-e74b029d685b,0f2c8ffe-5a45-5cfc-afbf-417553294a54,108,24
27fd7adf-7b97-5aef-8ba0-6f7661c984ec,6e039cec-5ab4-53d3-adb8-e74b029d685b,b4065918-1c4b-50b6-b69a-d859f24bfe23,98,13
bb4e9885-2a73-5898-9d76-7bc79d1eb316,6e039cec-5ab4-53d3-adb8-e74b029d685b,f65edfe2-43ae-59f6-b37a-f98344e1a998,87,14
97941e0c-c1ce-5fec-9307-7983caa414fe,6e039cec-5ab4-53d3-adb8-e74b029d685b,591abda9-fd16-5958-b0e9-586f0dfa6e54,17,17
41117234-d7d1-5ec3-99e5-ef349af19c9a,6e039cec-5ab4-53d3-adb8-e74b029d685b,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,173,21
3689d7f8-bbcf-5243-a24d-f387c2389a98,6e039cec-5ab4-53d3-adb8-e74b029d685b,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,90,0
8e192000-a9bf-5286-a452-3afc4feb5f69,6e039cec-5ab4-53d3-adb8-e74b029d685b,cb09f248-037d-5a0d-9970-99cb102c05d8,58,19
f4f54744-27bc-5453-8643-54d31a682efc,6e039cec-5ab4-53d3-adb8-e74b029d685b,db630ac7-839d-5331-93df-dc621d8357b6,56,0
8b5a7f5c-8ef6-5fb2-9509-80f81684c6b3,6e039cec-5ab4-53d3-adb8-e74b029d685b,8b12c834-e054-5502-85aa-99d1eb81eee0,141,4
8ee91748-60cf-5de6-b412-62908ed14d60,6e039cec-5ab4-53d3-adb8-e74b029d685b,12003734-bab7-5410-8c89-f9a8c4967dea,135,1
fbc2df7e-d721-5c59-a410-ea7143483e20,6e039cec-5ab4-53d3-adb8-e74b029d685b,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,147,0
50b279c0-dead-5a6d-850f-071053fa873b,6e039cec-5ab4-53d3-adb8-e74b029d685b,b4b5a0e3-641b-562e-8386-bff3564cf295,97,13
130b127b-162b-511a-9ac1-047036d66692,6e039cec-5ab4-53d3-adb8-e74b029d685b,cd410e43-ec3c-524b-84c6-84482a7b1204,114,19
21eb4b0e-5170-5495-abd7-b17ef3d66928,6e039cec-5ab4-53d3-adb8-e74b029d685b,deaf9542-d65c-5f41-b22e-b1d033baea7a,36,7
d5d6d7ce-23ec-5a7c-b09f-d6abffaf19ac,6e039cec-5ab4-53d3-adb8-e74b029d685b,201fb8e4-2c24-5483-b44d-4063694486b2,32,24
c8348023-d04a-508b-9a12-d2b53951b416,6e039cec-5ab4-53d3-adb8-e74b029d685b,13e04507-297b-56af-85d7-75b609d982a1,66,14
dc74dba8-0463-5531-aabf-1523d8add864,6e039cec-5ab4-53d3-adb8-e74b029d685b,f350d57a-8885-50f1-b76a-29f7a8057a35,60,3
739412a9-2e47-5914-abf4-2ad848420202,6e039cec-5ab4-53d3-adb8-e74b029d685b,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,110,5
2d720c0f-1d56-5b88-a5ff-0ac86a580718,6e039cec-5ab4-53d3-adb8-e74b029d685b,fd5d29e1-571f-589d-be31-aa00127c02aa,178,10
64b88ae4-1960-5d6c-bb86-685819a908b2,6e039cec-5ab4-53d3-adb8-e74b029d685b,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,52,8
3cbcfdf6-d0ed-52b6-a206-ecf99a1a9802,6e039cec-5ab4-53d3-adb8-e74b029d685b,d3739878-986b-5b5f-a096-4452493d6cbb,124,22
eaa39057-c3f7-5c77-8856-cf86bfbd413a,6e039cec-5ab4-53d3-adb8-e74b029d685b,91bd15e4-105e-5926-abe6-7ceaf8c07375,91,7
98869d89-2e67-51aa-a297-aee9d42b607d,6e039cec-5ab4-53d3-adb8-e74b029d685b,b5386670-1687-5260-ad33-97e5d697c425,22,12
418a5fc1-f1b9-5b1c-8a60-68bb059b5887,6e039cec-5ab4-53d3-adb8-e74b029d685b,1ac8de35-b264-5704-978e-ce8dc08dd02d,34,1
dcae00fd-9a45-5c06-99c9-739b032af3bc,6e039cec-5ab4-53d3-adb8-e74b029d685b,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,134,6
77395183-7c1e-5a42-97e5-42a430574c35,6e039cec-5ab4-53d3-adb8-e74b029d685b,8ac2c18a-5896-572a-9f44-f5d60109258d,159,17
7cbde8e0-39bb-5b23-8c38-b29d6c1a429f,6e039cec-5ab4-53d3-adb8-e74b029d685b,e53c7da2-eb34-5499-8fd8-380dd673ea82,114,18
c9091738-e24a-5315-befb-cac60bea8f82,6e039cec-5ab4-53d3-adb8-e74b029d685b,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,57,16
542c1506-737f-53c1-8aa7-a4764b53a603,6e039cec-5ab4-53d3-adb8-e74b029d685b,aa67b9d9-b4e2-53f3-9447-ca933b53344f,8,3
ba05acbd-4aac-58da-8b10-18de822cbbb6,6e039cec-5ab4-53d3-adb8-e74b029d685b,d96da70b-0cb5-58c8-928a-aafb2d90b154,50,10
2ac0960d-2c05-56ea-a0b7-89a2467808b2,6e039cec-5ab4-53d3-adb8-e74b029d685b,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,95,6
ac9f94e7-67be-5612-8e23-4308cd2e5076,6e039cec-5ab4-53d3-adb8-e74b029d685b,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,161,25
3700df02-0fdf-5690-9ee4-a8607d27b205,6e039cec-5ab4-53d3-adb8-e74b029d685b,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,160,11
86c7c700-6e52-509f-b31a-6dbd478111ca,6e039cec-5ab4-53d3-adb8-e74b029d685b,75679cf6-5497-5e69-b773-db773bc6a245,162,10
0a33c54f-92f1-51ca-81f8-4fd2cfdfcdde,6e039cec-5ab4-53d3-adb8-e74b029d685b,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,92,17
5125e508-53f4-51ac-ab88-46b85ce84c05,6e039cec-5ab4-53d3-adb8-e74b029d685b,cdea42fb-ee49-5a22-a213-56a8f9fcb148,63,5
7b49f58c-b152-5862-846e-43d52ec01610,6e039cec-5ab4-53d3-adb8-e74b029d685b,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,40,22
6eba180a-b3e5-51e4-a5d6-db6c70f318d5,6e039cec-5ab4-53d3-adb8-e74b029d685b,c0bff87f-f764-5151-8aec-dda48ea91847,180,10
2b4d069c-e45a-575d-88f5-c18a80e03bec,6e039cec-5ab4-53d3-adb8-e74b029d685b,228ccd2f-642c-5fdf-abf0-129af98a3568,44,16
0eaacc4a-0128-5b0c-8875-037507e9bded,6e039cec-5ab4-53d3-adb8-e74b029d685b,5d462a8e-32e0-59ad-ae5c-9d66eda72663,175,8
3c1633c2-63cf-5433-b77d-e4c76b7d988d,6e039cec-5ab4-53d3-adb8-e74b029d685b,851c23cd-3716-5170-b9ac-0c25ddc7c95c,162,15
f2f8716b-e0b4-55d6-8424-611f98da0aed,6e039cec-5ab4-53d3-adb8-e74b029d685b,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,117,22
f29204bf-442e-5c1b-b2c0-448c0e43e9a2,6e039cec-5ab4-53d3-adb8-e74b029d685b,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,99,5
609e2aee-fc63-5fb9-b295-3a7223a8e7f4,6e039cec-5ab4-53d3-adb8-e74b029d685b,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,180,5
51de4962-d823-5e58-9194-f2a5eb3ad16a,6e039cec-5ab4-53d3-adb8-e74b029d685b,a042ed60-9218-5159-876b-6c4dd0e5f934,29,20
019bef6a-dc67-514e-9a0d-54b076e98bb5,6e039cec-5ab4-53d3-adb8-e74b029d685b,952e981c-e5c2-53da-984a-78dc5e3b1ad4,30,21
64854cfe-a985-5c43-b5dc-00efd028e075,6e039cec-5ab4-53d3-adb8-e74b029d685b,d68351a2-cf36-5984-a091-28a9f5b6bb7e,39,24
1a9b3a4b-8975-5a33-8502-4599cff1c7a8,6e039cec-5ab4-53d3-adb8-e74b029d685b,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,33,25
506cec22-7af9-5172-ae78-cb5ea0f22b72,6e039cec-5ab4-53d3-adb8-e74b029d685b,3d307d78-b10f-5539-a951-7bcc9fd17161,99,21
2046f9f2-67b3-55cb-ad35-8f858476a925,6e039cec-5ab4-53d3-adb8-e74b029d685b,45669348-c1a3-5956-bbf2-d29bd438fbdc,147,24
8dd04dbd-bad6-5378-bfa8-041ae9c066bc,6e039cec-5ab4-53d3-adb8-e74b029d685b,673811d5-2f11-5108-8b80-c9dd0dc2adda,112,9
559f98f2-53c0-5172-851b-4429ee600932,6e039cec-5ab4-53d3-adb8-e74b029d685b,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,93,12
94be8f23-4053-52df-8e29-d3fe395c4f7e,6e039cec-5ab4-53d3-adb8-e74b029d685b,241d3cd0-ef2c-56b8-bb75-b039a61b370a,76,24
d385d361-dc6a-5faf-8d0e-da2800bce65a,6e039cec-5ab4-53d3-adb8-e74b029d685b,e69a7c0b-6875-5a37-a379-abbc430fb47b,125,3
d4577f09-85a9-5463-ae09-783db6f48f2d,6e039cec-5ab4-53d3-adb8-e74b029d685b,7169fcc7-7527-510c-b88d-bdcd257ce105,150,1
258d3ef2-aeab-59b8-94a5-f0e843ceda62,6e039cec-5ab4-53d3-adb8-e74b029d685b,de536700-41fe-55c3-beb9-bfb9849c872b,14,2
32145904-e333-515b-bafa-3dbf167bcb91,6e039cec-5ab4-53d3-adb8-e74b029d685b,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,108,15
8bcab5ae-5fb1-513d-b25d-66c4a1eaca1b,6e039cec-5ab4-53d3-adb8-e74b029d685b,1dd10a82-5cdc-539f-af3f-d3f255171973,5,2
f92955fe-3b59-5b3c-a674-36fb6b8188ff,6e039cec-5ab4-53d3-adb8-e74b029d685b,9e165d6f-802f-5694-a25a-20885ba2aa7f,124,16
fa47c97e-9e6f-59dc-a959-f24fa45f38c2,6e039cec-5ab4-53d3-adb8-e74b029d685b,bab29423-27f9-5732-bd8b-a403c95b1a96,180,25
83d27f41-6d0a-5190-8e44-d8fc67bc6112,6e039cec-5ab4-53d3-adb8-e74b029d685b,13ea52a1-6b55-57c7-b84e-acf7fb92f106,115,6
5f8c4107-d5c4-5a4b-aa00-565509699394,6e039cec-5ab4-53d3-adb8-e74b029d685b,559ab41c-d860-5ab1-aaa1-483577af7b67,17,17
85a3fb21-2e8c-564b-8e37-e96f5b94e406,6e039cec-5ab4-53d3-adb8-e74b029d685b,ac03c1f7-3948-530e-8de5-80756984ab20,144,0
5bb706c0-64d9-5b27-a66f-1a9ee7cced48,6e039cec-5ab4-53d3-adb8-e74b029d685b,01351cb5-bcf4-52ee-88a1-c6442df67004,149,5
1a38820e-0b08-5bc0-91ed-c36cb181edd8,6e039cec-5ab4-53d3-adb8-e74b029d685b,8d6058a9-d9fb-546e-b841-e6b4a0978311,23,9
3abe628c-910a-5ef7-b3fa-8433340bf960,6e039cec-5ab4-53d3-adb8-e74b029d685b,617fd070-2fb8-5ff6-8eaa-308844dc97ac,104,20
d9ba47bc-5dd8-5344-8ae9-6dbad2fa3e07,6e039cec-5ab4-53d3-adb8-e74b029d685b,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,149,21
7a66f3c7-e1a1-5386-aeb0-78c0bfe77385,6e039cec-5ab4-53d3-adb8-e74b029d685b,80450a39-8a90-55da-adf7-0b6a1b84aeeb,113,17
9e19cab4-fd07-57c4-a2f8-8ca67f36bfc5,6e039cec-5ab4-53d3-adb8-e74b029d685b,dee51c26-0113-56c0-a9c6-edbcfc488df1,151,0
f93ffaff-bdf4-56a4-802c-ab86e198ea61,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,104,16
dccae80e-31cb-5a3c-8529-d958f3320654,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,829935ce-9ec7-5afb-a542-873877c9ce31,41,7
46425343-9e37-5989-b590-74aca886f47e,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,0137b3c3-db39-5e56-abf7-8ae43bc349ad,19,2
e848c549-9e0c-5ed2-a11d-e69b771e364a,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,9b6b9203-f582-59b6-b64c-309881607c86,152,1
32e97d30-6fcb-5f12-bdb4-c030e60c0c47,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1657c1e2-1668-5957-a5e5-822140c08707,148,2
fb57e4ec-6289-5092-a3c1-cec140f6e15a,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,1760c2e4-563f-5bac-abcd-baf5317434c8,114,13
7bf1b1c5-037c-5b6c-8ede-6fff1ebe1b42,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,e691a6a3-7dd7-5d95-b97e-997e3af77227,110,16
37b00db5-9c53-59ce-b126-83ae7c63d378,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,155,15
04a8e937-0a5e-54e6-8343-6049c4f9204a,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,6469a098-75a3-5b3b-839a-ad075a8e67ad,113,6
9c8714e8-a992-5720-a030-21464bc5f2ad,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,86eda21c-1dbc-500a-9201-b7d6b0786cc8,53,8
151d77ac-bffe-5e15-94fc-43f7ba91c11c,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,88,4
6d3e1f8d-57a4-5314-9c74-a26ce94833ba,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,2f2113cc-589a-55b5-846a-78fddce3a3c9,154,23
3c8fb8b4-e7ca-565c-9cda-ff1af8eb870f,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,b6464168-fc86-5543-9805-0861ea9c66cc,156,0
4aaf4d8d-dbef-58d1-ad6e-e2b88169cedb,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,164,7
9e98ab82-7996-593a-aed8-f20b266caf07,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,161,11
f7ba815e-1d5d-537c-9ee6-4df968f4be57,23f8bdd0-20c2-5f8c-89b8-7599eeca3670,0caef625-914f-5fea-8e59-19b212bfbd46,136,10
